Voltage_V,Current_A,Battery_Temperature_°C,Charge_Discharge_Cycles,Ambient_Temperature_°C,Humidity_%,Avg_Cycles_Per_Hour,Energy_Consumption_Wh,Temp_Fluctuation_°C,SOH_%
3.259,-16.059,11.388,515,28.600,97.168,7.064,42.782,17.212,93.530
3.709,2.426,37.797,312,-7.429,68.616,4.064,16.850,45.226,93.317
4.096,-15.205,32.131,237,29.961,52.788,7.364,123.308,2.170,96.073
3.957,-11.535,9.262,805,16.198,51.171,8.097,29.696,6.936,84.552
4.106,-13.112,10.067,907,12.471,21.938,110.308,99.014,2.404,81.780
4.174,-17.311,59.355,30,-4.420,20.203,0.461,105.592,63.775,99.938
3.013,6.853,27.164,509,27.078,83.775,5.242,35.657,0.086,86.484
3.747,-1.464,7.548,129,-3.442,59.213,5.559,3.641,10.990,97.149
3.495,13.242,12.887,752,-0.384,22.657,26.354,81.056,13.271,84.989
4.032,-16.044,16.101,384,-3.679,42.882,6.618,93.091,19.780,89.769
3.302,-14.211,30.655,592,-9.671,48.535,7.556,59.403,40.326,87.463
4.177,-7.742,20.133,24,23.096,82.663,0.715,43.335,2.963,99.290
3.736,10.635,27.301,260,3.542,54.751,3.101,64.235,23.759,93.868
3.952,-7.770,9.990,559,-2.526,83.144,22.483,29.063,12.516,86.800
3.103,-3.663,19.604,397,5.999,70.699,4.534,21.769,13.605,90.248
3.220,-7.936,4.219,563,14.954,22.651,21.619,24.569,10.735,87.934
3.910,-16.791,53.383,329,15.171,97.495,5.296,119.201,38.212,93.059
3.026,17.577,11.925,148,8.360,34.515,4.064,27.560,3.565,96.973
3.980,1.942,45.414,408,14.747,42.050,12.416,14.490,30.667,91.712
3.017,11.513,20.973,610,11.367,84.744,16.923,61.736,9.606,86.819
3.789,6.334,28.464,578,31.133,35.187,11.463,16.470,2.669,86.392
3.438,0.570,17.476,721,-8.519,52.087,8.516,3.146,25.995,84.776
3.734,-16.413,41.786,759,33.402,89.199,9.964,65.035,8.384,82.411
3.835,5.709,50.673,118,2.196,70.982,2.594,26.703,48.477,90.944
3.411,-13.785,17.176,433,26.089,44.166,14.965,28.348,8.913,90.999
3.130,-3.425,14.533,227,10.252,71.524,2.653,8.778,4.281,94.750
3.084,5.165,40.886,614,4.717,85.010,7.045,30.750,36.169,89.630
3.707,11.289,11.709,800,20.767,52.311,17.424,47.160,9.058,85.025
3.625,7.402,38.390,239,28.444,65.734,3.420,14.464,9.946,95.716
3.891,6.861,5.666,912,12.497,99.034,24.283,33.974,6.831,79.534
3.612,-14.038,37.208,231,13.328,97.165,14.657,101.007,23.880,96.542
3.507,-6.155,30.804,965,-7.057,60.723,29.397,21.569,37.861,80.567
3.478,-18.284,6.834,289,36.200,27.691,4.217,45.266,29.366,93.211
3.032,8.779,38.946,153,32.345,76.055,1.983,39.004,6.601,94.790
3.403,18.103,26.793,681,9.900,41.490,7.982,115.800,16.893,84.223
4.171,-9.436,13.027,158,28.248,73.558,57.380,70.400,15.221,95.845
4.048,-16.492,21.203,624,5.664,48.140,12.695,99.170,15.539,84.759
3.395,-0.977,29.526,562,26.521,77.501,19.987,2.575,3.005,88.529
3.705,14.268,5.493,475,15.835,49.386,6.913,88.627,10.342,89.672
4.017,2.079,57.457,547,13.038,95.296,21.631,14.488,44.419,89.786
3.530,-18.129,39.934,12,-7.174,30.934,0.210,113.548,47.108,98.494
3.022,18.971,6.152,852,38.271,25.472,11.919,63.402,32.119,78.940
3.089,13.146,49.372,506,31.870,82.496,6.551,45.208,17.502,88.541
3.612,-14.736,19.353,217,29.669,52.106,7.840,39.001,10.316,93.013
4.163,16.872,35.808,754,5.246,57.246,77.769,116.527,30.562,82.786
3.832,-1.972,16.629,734,4.480,94.705,32.402,12.135,12.149,83.205
3.085,-5.124,44.004,719,18.660,67.194,11.921,10.269,25.344,89.309
3.227,-1.558,43.381,990,32.311,72.814,197.823,2.666,11.070,79.073
3.926,13.383,33.123,780,36.731,21.557,46.630,101.278,3.608,84.998
4.010,6.379,14.456,221,3.446,73.641,2.220,13.452,11.010,94.755
3.741,-17.630,15.222,287,20.371,51.068,7.387,95.165,5.149,93.178
3.773,18.304,22.972,900,26.195,56.817,17.944,81.524,3.223,80.412
3.034,-14.089,8.701,523,1.320,84.644,250.274,71.220,7.381,87.705
3.994,9.823,20.259,486,10.373,61.903,8.155,24.779,9.886,88.604
3.946,5.445,41.061,698,-0.626,98.950,21.021,32.735,41.687,86.215
3.311,-12.499,49.851,680,24.945,83.745,12.713,58.865,24.906,85.487
3.850,-13.171,19.955,804,33.189,78.287,15.145,90.281,13.234,85.927
3.258,14.813,14.015,323,33.877,67.095,3.338,61.668,19.862,92.651
3.048,-3.212,49.959,617,23.504,52.992,22.390,15.590,26.455,86.530
3.241,6.183,53.442,175,7.358,24.230,3.045,23.173,46.084,95.931
3.214,0.163,24.601,938,23.052,21.480,24.192,1.035,1.549,82.201
3.405,9.094,1.614,860,33.213,23.741,20.104,41.466,31.599,82.809
3.502,-0.830,41.698,40,21.293,96.707,6.154,4.739,20.405,100.000
3.610,-8.505,47.042,823,10.645,45.857,11.900,19.632,36.397,88.127
3.572,-5.465,1.081,324,35.990,76.049,15.934,23.311,34.909,95.031
3.325,14.363,35.702,760,31.761,67.545,16.040,28.495,3.941,85.053
3.035,-1.279,35.302,266,34.122,65.733,6.046,2.650,1.180,90.312
3.726,-11.462,22.722,733,35.160,66.339,15.482,53.777,12.438,87.614
3.475,17.384,44.986,392,9.691,44.184,10.267,62.128,35.295,93.854
3.358,11.864,25.691,112,32.982,90.923,4.481,47.398,7.291,100.000
4.040,-17.773,40.607,283,18.517,93.536,6.230,89.338,22.090,95.080
3.896,19.958,31.027,789,-8.092,71.562,141.506,57.511,39.119,81.724
4.029,7.797,14.908,202,21.792,89.116,8.083,32.945,6.884,93.716
3.594,-13.589,36.390,852,13.531,24.798,10.826,87.465,22.859,79.978
3.157,-10.513,44.215,773,3.758,28.031,9.155,59.241,40.457,83.962
3.835,7.698,58.434,793,38.519,64.725,11.042,36.487,19.915,81.971
3.247,11.190,22.807,143,-7.246,87.721,2.248,58.996,30.053,98.335
3.529,-10.439,3.868,242,37.294,45.234,2.976,60.060,33.426,93.677
3.078,-9.721,59.278,781,-2.037,63.844,57.194,16.940,61.315,83.051
3.990,-7.715,37.428,34,8.849,20.797,0.642,43.599,28.579,99.256
3.151,3.921,56.787,809,10.862,98.930,64.641,21.088,45.925,82.190
4.084,-13.127,6.230,52,26.551,81.358,0.667,74.570,20.321,96.709
4.037,-15.830,20.522,502,0.780,48.914,9.556,83.865,19.742,85.710
3.557,7.155,8.036,355,39.305,98.641,4.372,33.005,31.269,94.516
3.893,11.164,50.131,149,27.451,27.394,1.860,54.845,22.680,94.402
3.743,0.037,52.821,436,29.498,57.134,9.246,0.231,23.323,89.984
3.964,-5.447,30.079,449,-4.679,24.708,8.946,31.603,34.758,89.819
3.518,-2.718,11.196,524,13.816,46.797,137.950,7.872,2.620,85.247
3.943,-4.464,7.627,266,37.280,37.549,5.035,20.242,29.653,95.076
3.555,18.399,35.290,907,3.503,45.324,13.325,84.569,31.787,83.894
4.129,10.724,30.383,608,-2.731,95.793,25.195,49.966,33.114,89.205
3.584,-11.677,41.687,85,14.270,54.175,0.861,35.839,27.417,96.952
3.555,-4.632,18.312,308,36.520,45.989,3.159,11.314,18.208,95.709
3.942,1.760,24.142,264,14.340,71.262,9.103,4.690,9.802,90.987
3.986,4.519,1.282,491,10.242,74.670,6.859,17.012,8.960,91.746
3.665,-1.273,36.609,582,22.514,98.702,146.593,5.151,14.095,86.506
3.216,12.405,25.389,16,36.844,63.685,0.239,60.812,11.455,100.000
3.561,10.704,55.186,188,-7.547,80.205,2.995,75.372,62.733,95.382
4.162,0.206,38.507,521,-2.330,50.573,6.323,1.583,40.837,86.779
3.904,14.177,23.922,165,-3.362,33.683,5.300,95.227,27.284,96.479
3.973,10.044,15.815,890,-5.733,54.387,10.122,68.660,21.548,81.700
3.039,11.143,54.317,550,5.105,53.502,6.400,47.209,49.212,88.697
3.561,18.256,0.976,877,1.465,53.649,13.033,57.153,0.489,80.560
3.776,-9.341,19.615,344,17.435,75.634,7.203,42.605,2.180,90.369
3.996,-9.294,56.610,218,6.364,52.475,3.504,26.511,50.246,96.169
3.059,15.558,39.242,93,10.260,96.333,1.269,64.232,28.982,97.292
4.023,10.889,31.963,157,37.093,98.620,1.609,23.415,5.130,97.569
3.658,17.062,12.212,874,-2.217,61.869,66.968,48.944,14.429,83.262
3.237,-17.475,50.002,33,9.423,64.676,1.031,88.721,40.579,99.812
3.381,5.110,12.252,800,2.854,52.610,10.218,15.814,9.398,87.035
3.338,-14.215,14.895,415,17.458,48.447,9.998,53.615,2.563,91.681
3.637,0.156,11.511,505,26.817,98.826,7.473,0.992,15.306,87.786
3.062,-13.770,9.489,489,30.849,23.253,34.488,23.900,21.360,88.458
3.190,-14.877,57.199,523,15.765,52.807,7.345,25.347,41.434,88.261
3.975,-19.513,36.122,232,32.746,32.107,3.425,65.424,3.376,95.094
3.159,5.210,38.270,598,29.254,78.102,10.136,25.126,9.016,90.290
3.280,-5.639,57.260,604,-2.150,35.556,7.869,15.799,59.410,86.987
3.544,-15.792,13.835,106,2.271,90.772,1.203,100.491,11.564,100.000
3.621,-7.086,0.355,192,23.586,49.958,2.310,26.371,23.231,99.560
3.916,-13.242,35.933,467,38.740,93.372,34.263,47.980,2.807,90.922
3.537,17.668,30.471,521,8.806,98.925,6.975,53.079,21.665,90.270
3.948,-7.200,28.659,636,1.490,81.694,13.970,38.686,27.169,85.881
3.742,-6.642,3.713,786,33.456,69.853,23.081,44.352,29.743,87.382
3.136,13.594,27.266,278,-0.019,31.992,3.156,47.282,27.285,92.657
3.188,5.910,17.254,127,24.870,94.645,2.252,16.557,7.616,99.609
3.524,8.407,16.474,340,-8.288,82.149,6.716,33.516,24.762,90.803
3.476,5.440,13.343,696,-9.051,43.044,8.846,35.118,22.394,87.051
3.892,17.848,19.952,874,12.578,57.480,15.669,69.590,7.374,84.201
3.697,-11.720,21.188,866,22.827,25.413,10.076,64.284,1.639,83.964
3.466,19.562,18.527,58,-2.878,72.720,5.184,67.436,21.405,97.384
3.205,13.238,58.725,991,28.194,30.021,12.732,64.157,30.531,78.733
3.272,3.559,55.964,181,-3.563,72.123,10.511,21.212,59.527,98.791
3.691,6.495,34.471,585,16.685,73.724,25.110,33.510,17.786,86.776
3.508,5.953,58.863,513,5.415,45.970,27.337,40.120,53.448,88.008
3.618,-17.664,59.472,242,27.613,95.893,9.836,89.617,31.859,97.126
3.205,-11.279,21.356,227,30.206,82.317,3.090,70.936,8.850,94.766
3.795,18.459,26.711,559,-6.695,59.739,8.485,111.074,33.406,87.887
4.023,1.375,57.544,517,-0.370,93.486,21.770,8.182,57.914,92.721
3.310,-4.866,36.518,554,34.632,88.467,19.966,28.102,1.886,87.124
3.590,10.482,12.776,144,10.781,75.377,13.296,19.441,1.995,95.432
4.171,0.981,41.363,126,13.837,32.237,2.998,3.625,27.526,97.407
3.400,-19.473,12.345,334,-1.599,59.766,8.680,54.565,13.944,92.989
3.714,9.450,20.361,757,39.745,89.154,49.042,23.387,19.384,82.983
3.108,9.289,13.654,931,36.152,68.711,11.133,55.046,22.498,82.580
3.727,-13.394,14.699,407,-9.899,63.641,4.765,34.769,24.598,91.570
3.108,18.266,0.279,120,17.537,96.418,10.173,50.768,17.258,97.473
4.151,-11.044,52.843,743,33.613,21.324,27.146,45.970,19.230,84.374
3.859,-1.690,17.759,887,11.527,20.964,12.007,9.371,6.232,79.943
3.946,-15.411,5.182,700,11.841,91.426,8.034,100.412,6.659,83.812
3.845,4.131,5.219,284,8.967,23.083,35.081,22.349,3.748,90.992
3.708,-4.982,33.361,241,-8.559,46.603,2.668,29.990,41.920,96.974
3.540,-5.873,59.575,77,29.514,93.922,10.842,22.936,30.061,97.753
4.030,13.079,8.701,569,12.839,75.292,8.926,105.083,4.138,89.997
4.148,-19.618,5.977,449,16.553,71.853,140.954,61.450,10.576,89.753
3.599,11.918,26.298,469,2.784,72.560,5.049,47.167,23.514,92.417
4.118,2.858,33.800,180,29.206,45.411,4.998,20.576,4.594,92.726
3.700,19.444,17.663,581,29.687,62.443,8.907,62.600,12.024,89.834
3.646,3.578,18.151,264,17.646,70.398,13.695,21.215,0.505,94.276
3.545,-17.785,25.469,715,35.231,44.457,21.796,65.975,9.762,82.344
3.251,-17.974,18.849,681,-4.206,83.629,9.082,44.783,23.055,80.323
3.004,15.326,54.920,294,29.331,45.740,3.021,50.874,25.589,94.320
3.290,13.649,2.517,964,17.929,25.716,9.716,75.314,15.412,82.298
3.612,-6.164,14.074,889,1.551,36.116,10.954,14.871,12.523,82.129
3.456,4.721,48.513,246,-3.385,52.673,2.898,20.789,51.898,95.697
3.538,-0.416,50.037,423,5.050,92.644,4.362,2.373,44.987,91.921
4.177,18.687,6.693,58,32.816,53.261,11.620,127.024,26.123,98.249
3.420,17.998,58.426,811,29.381,27.184,45.447,66.747,29.045,84.780
3.543,19.354,41.601,832,22.257,35.717,133.868,82.262,19.344,79.578
3.160,14.658,16.356,457,-5.484,63.557,9.029,82.687,21.840,90.480
3.058,16.382,27.362,10,37.742,34.212,0.104,40.706,10.380,100.000
3.930,-11.309,17.828,346,5.272,25.116,5.898,88.395,12.556,91.568
3.685,13.240,9.001,982,20.350,77.186,17.540,55.076,11.349,80.506
3.913,8.354,17.471,851,30.155,82.748,10.273,29.851,12.684,80.302
3.180,18.511,34.806,4,-3.357,88.051,0.043,29.662,38.163,99.575
3.686,2.850,49.558,716,22.610,87.515,10.206,7.223,26.948,83.706
3.304,-16.593,21.812,369,-8.385,50.341,4.116,89.623,30.197,90.919
3.274,3.896,20.874,457,-4.911,78.758,24.910,18.800,25.785,91.701
3.014,7.463,28.080,244,26.157,66.683,4.800,19.564,1.923,91.218
3.156,-11.187,38.673,248,-2.246,21.869,6.685,66.746,40.919,92.138
3.371,-4.235,45.097,944,12.175,52.128,27.831,25.034,32.922,81.994
3.140,3.940,19.608,434,2.417,24.230,19.540,11.183,17.191,90.754
4.183,-5.036,35.181,419,11.061,26.668,4.681,20.963,24.120,89.694
3.370,-5.002,23.362,104,-6.139,24.480,2.281,13.100,29.501,98.522
3.156,-14.677,42.984,241,27.745,96.876,4.505,67.806,15.239,92.196
3.239,17.630,9.880,271,-6.048,87.536,9.557,88.608,15.928,91.759
3.705,10.020,15.415,518,31.896,55.128,5.378,40.607,16.481,88.867
3.077,-19.950,25.564,735,23.130,39.840,11.949,98.570,2.434,84.275
4.035,10.625,53.365,728,10.829,25.796,681.186,85.201,42.536,82.995
4.154,9.592,34.400,43,33.324,54.496,1.562,56.497,1.076,97.986
3.296,-19.611,57.924,25,-0.693,68.028,0.250,95.271,58.617,100.000
3.540,-5.216,6.197,803,3.228,83.768,8.236,19.587,2.969,83.708
3.027,4.270,27.611,180,-3.144,24.125,3.278,6.668,30.755,93.790
3.769,-1.890,25.145,603,9.078,53.430,10.607,13.754,16.067,87.668
3.497,11.119,36.012,427,39.337,98.149,4.731,64.488,3.325,86.539
3.324,-2.982,48.718,267,-1.949,29.658,3.753,15.298,50.667,97.320
3.248,-13.845,50.487,857,31.549,52.024,9.186,24.495,18.938,79.859
3.785,19.057,40.212,579,22.594,42.004,11.954,118.188,17.618,87.840
3.499,-10.318,38.492,875,-9.209,30.723,8.964,54.339,47.701,82.168
3.216,8.708,56.942,150,37.245,87.116,2.757,37.901,19.697,94.680
3.827,-14.274,23.021,615,38.555,75.769,9.485,78.411,15.534,89.677
3.678,-6.839,49.967,599,36.245,52.925,65.292,47.228,13.722,91.399
4.030,-2.319,55.290,94,15.087,49.525,1.527,4.767,40.203,96.047
3.141,-12.311,29.492,381,1.019,86.220,4.947,28.439,28.473,93.365
3.943,-2.002,43.746,797,9.563,27.263,17.914,14.542,34.183,81.575
3.808,-13.713,22.621,830,20.710,31.747,16.357,26.753,1.911,85.683
3.138,2.360,9.533,514,8.942,92.524,12.869,13.741,0.591,92.086
3.834,6.549,35.190,719,25.409,85.377,7.417,13.670,9.781,87.219
3.530,-17.503,11.788,929,29.779,81.990,19.280,103.121,17.991,77.474
4.134,14.845,27.456,613,0.470,69.918,45.424,112.698,26.986,85.817
3.170,-12.594,52.373,859,10.247,43.396,222.634,56.642,42.126,80.956
3.771,-10.986,5.161,688,37.887,94.783,8.880,60.575,32.726,84.694
3.458,6.454,1.826,427,2.490,59.350,7.733,12.852,0.664,94.035
4.148,-1.250,36.389,424,7.322,42.450,332.737,4.233,29.067,87.513
3.396,-0.024,19.864,815,-8.217,49.246,20.967,0.151,28.081,84.280
4.155,-14.874,25.076,198,6.618,21.347,2.164,107.261,18.458,96.741
4.082,12.229,24.343,7,8.547,40.413,0.074,29.418,15.796,98.065
3.324,4.682,5.197,902,-5.008,35.036,143.121,26.760,10.205,82.784
3.964,-14.585,0.214,756,-9.928,30.845,57.191,65.633,10.142,85.433
4.195,-5.040,53.905,804,18.770,22.571,542.450,28.354,35.135,82.696
3.303,12.416,13.068,950,5.076,38.150,10.920,27.174,7.992,82.907
3.524,2.734,25.565,326,-9.109,28.281,40.660,10.578,34.674,92.085
3.624,-15.654,58.316,689,32.997,23.611,58.979,65.374,25.319,87.488
3.354,-5.089,49.606,593,19.220,30.986,25.197,25.675,30.386,87.779
3.018,-10.292,6.476,623,-1.442,36.192,6.786,46.166,7.918,86.621
3.264,0.699,30.511,870,33.262,53.277,12.584,3.019,2.751,81.832
3.338,13.734,43.805,20,2.679,66.696,0.322,25.084,41.126,96.259
3.532,-2.549,41.904,545,1.372,45.781,6.927,6.683,40.532,87.923
3.205,-2.666,45.651,254,34.732,31.301,3.648,6.326,10.919,92.188
4.048,16.214,27.447,432,-1.027,95.226,5.772,120.216,28.474,91.014
3.846,3.047,10.555,504,33.949,61.188,60.782,21.710,23.394,91.507
3.102,2.648,27.892,26,30.149,79.350,0.438,14.044,2.257,100.000
3.780,-9.524,38.873,519,5.489,75.555,6.868,27.444,33.384,87.668
3.784,4.309,36.516,929,-8.280,42.792,16.298,28.701,44.796,80.381
4.147,3.036,4.231,529,-5.871,64.789,244.038,9.838,10.102,89.882
3.004,-4.126,3.897,946,-4.524,68.173,43.195,16.509,8.421,81.617
3.298,19.628,57.915,499,34.540,48.143,5.180,103.626,23.375,92.197
4.113,15.276,9.108,232,10.202,73.661,3.278,36.274,1.094,96.334
4.119,9.983,17.668,395,-8.374,83.254,5.711,57.440,26.042,91.932
3.865,1.494,46.058,981,17.827,49.137,14.782,5.062,28.231,80.103
3.919,-1.518,24.581,306,0.400,21.193,22.413,7.417,24.181,92.901
3.110,-12.604,10.888,509,1.756,47.947,362.485,42.172,9.132,89.501
3.617,-7.771,28.034,702,-1.958,29.345,15.731,43.001,29.992,86.899
3.278,10.958,34.137,423,28.101,32.449,9.402,44.318,6.036,89.563
3.217,-1.850,27.166,149,-9.969,49.276,1.831,5.668,37.135,97.541
3.972,15.291,55.137,391,11.949,36.610,20.606,113.305,43.188,90.844
3.162,-14.084,17.082,489,-5.656,94.791,17.318,86.332,22.738,93.053
3.562,0.334,39.680,667,17.619,72.224,76.264,2.026,22.061,86.844
4.126,5.879,6.738,945,7.300,61.469,23.283,33.259,0.562,81.522
3.223,0.674,23.537,46,-8.582,20.778,1.746,3.968,32.119,97.112
4.174,15.569,44.460,311,13.049,28.289,11.507,91.142,31.411,95.808
4.193,19.583,13.489,927,18.529,83.078,35.448,59.387,5.040,82.042
3.667,-15.367,35.386,138,2.383,51.180,5.769,29.648,33.003,99.466
3.204,-14.802,9.206,404,28.276,23.639,12.370,75.353,19.070,91.083
3.379,-14.787,6.162,921,8.552,86.045,17.014,81.380,2.390,81.108
3.509,7.247,31.394,653,27.467,44.212,14.729,48.030,3.927,83.645
3.371,-5.093,40.501,846,18.951,50.904,116.189,29.811,21.550,86.216
3.337,9.333,6.802,13,33.463,97.950,0.301,45.451,26.661,100.000
4.167,-3.781,55.067,971,17.346,21.241,11.453,12.375,37.721,83.679
3.184,5.104,13.546,867,-0.719,77.706,79.036,22.607,14.265,81.713
3.880,10.794,7.199,770,31.130,95.911,8.149,48.248,23.931,85.230
3.000,1.929,12.162,747,29.152,25.109,23.676,4.908,16.990,86.899
3.715,1.580,10.174,952,38.618,89.286,390.320,9.971,28.444,81.468
4.099,-16.471,5.440,889,-5.321,53.299,34.110,48.903,10.761,81.256
3.346,-3.569,47.870,518,19.562,90.240,65.600,17.262,28.308,88.126
3.223,1.831,29.732,550,14.583,44.662,9.637,8.357,15.149,87.967
3.782,-1.521,23.311,184,23.544,98.613,5.694,5.496,0.233,100.000
3.855,16.031,57.038,114,39.009,71.764,1.409,70.690,18.029,95.553
3.826,16.261,22.261,109,16.614,70.167,1.482,41.986,5.647,93.415
3.383,12.877,10.018,576,24.287,84.472,12.154,23.450,14.269,88.337
3.303,-4.988,16.443,742,7.361,54.927,13.133,8.559,9.082,85.002
4.147,8.692,14.338,280,4.949,40.694,4.570,27.448,9.389,93.490
4.108,-4.188,29.924,542,6.765,41.034,19.497,30.976,23.159,87.464
3.549,-10.696,17.490,85,-8.070,46.448,5.744,48.737,25.560,97.334
4.015,-6.284,30.964,137,4.237,69.388,3.579,17.047,26.727,94.226
3.543,-17.161,40.158,465,-1.353,87.071,44.751,112.984,41.511,93.291
3.509,-6.729,46.638,76,12.871,59.966,2.362,31.955,33.767,98.344
3.188,-1.570,42.609,967,13.041,52.276,17.358,2.712,29.568,80.456
3.512,18.219,12.335,136,28.261,83.508,2.497,105.198,15.926,98.733
3.645,-7.464,6.954,633,15.115,43.173,48.915,32.924,8.161,92.526
3.027,16.098,32.547,974,13.154,75.123,533.532,63.313,19.393,79.074
3.533,-10.846,11.935,775,1.581,28.464,79.038,54.407,10.354,84.722
3.938,-12.361,5.096,96,32.624,29.059,20.966,31.235,27.528,99.477
3.816,0.760,31.626,994,-5.450,71.524,24.455,5.573,37.076,81.158
3.762,6.900,19.608,530,39.115,26.620,13.389,22.923,19.507,90.899
4.091,-18.227,45.369,797,13.804,32.404,31.982,106.835,31.565,84.907
3.022,-11.157,18.851,8,-0.701,69.950,0.358,60.128,19.552,98.528
3.668,-1.773,58.723,82,7.716,55.056,2.037,6.490,51.007,100.000
3.945,-6.760,45.511,46,-9.231,64.904,4.806,38.438,54.742,98.209
3.650,8.505,3.462,511,-1.674,98.155,23.001,61.569,5.136,89.999
3.389,0.446,30.532,429,6.767,70.557,10.422,2.687,23.765,92.331
3.164,-13.586,33.757,89,17.721,67.268,8.567,71.741,16.036,96.101
4.065,15.779,41.718,512,-3.526,50.411,6.078,74.337,45.244,89.839
3.565,-8.284,29.868,898,23.798,70.470,13.220,34.757,6.070,82.808
4.054,9.245,29.007,673,32.214,21.040,17.288,46.036,3.207,82.233
3.703,11.197,22.076,664,18.617,64.586,41.789,63.672,3.459,88.984
3.809,18.526,16.288,413,4.845,25.512,20.421,50.561,11.443,89.686
3.965,-0.060,56.772,512,-3.930,37.614,39.724,0.426,60.702,89.736
3.791,4.633,19.056,890,-9.223,65.050,52.824,9.258,28.279,85.021
3.478,-6.605,3.805,657,26.590,73.436,15.340,17.344,22.785,88.043
3.616,7.127,10.037,672,21.424,50.784,26.539,31.511,11.387,88.383
3.964,-1.465,51.437,904,13.814,53.518,10.206,5.100,37.623,83.600
3.448,-2.494,35.198,646,-4.900,59.842,6.720,9.015,40.098,85.699
3.466,14.219,46.727,797,0.351,80.726,11.477,49.228,46.376,81.273
3.115,-17.993,48.527,76,30.759,21.410,0.937,50.637,17.768,98.572
4.098,15.278,49.394,80,13.993,55.765,3.047,67.018,35.401,98.996
3.109,14.083,33.037,780,38.142,21.142,11.670,55.077,5.105,86.002
3.778,0.255,10.627,780,39.999,45.531,115.695,1.170,29.372,85.850
3.496,-0.392,8.894,553,30.035,61.588,5.757,2.354,21.141,87.856
3.487,-5.528,34.439,635,2.909,26.394,9.428,18.548,31.530,88.622
3.815,19.767,21.991,741,1.556,58.817,22.893,69.594,20.435,80.409
3.081,-15.553,33.483,868,2.682,93.966,11.196,60.218,30.801,84.549
3.712,3.609,29.909,201,39.339,74.827,78.389,7.662,9.430,93.864
3.926,7.267,36.132,845,6.767,82.580,22.093,19.050,29.365,80.822
3.994,17.373,1.927,446,25.322,66.433,4.974,118.281,23.395,95.446
3.205,11.208,1.970,106,37.951,91.709,3.918,44.563,35.981,97.752
4.077,5.754,43.296,964,30.980,31.750,14.362,14.071,12.316,79.706
3.787,-15.328,11.588,291,19.880,55.983,7.940,67.368,8.292,91.421
4.058,-5.051,39.132,802,-1.552,67.763,20.128,22.493,40.684,84.341
3.582,-14.446,32.795,685,-1.253,89.878,9.152,44.977,34.048,87.334
3.650,15.249,58.908,940,14.621,44.641,10.317,58.896,44.287,79.614
4.103,9.985,50.124,311,37.597,20.090,17.766,32.059,12.527,88.823
4.080,10.301,24.788,598,35.225,97.953,21.047,49.324,10.437,90.799
3.538,6.090,36.985,516,-1.690,22.078,10.468,23.977,38.675,88.612
3.329,0.282,7.037,683,4.386,32.189,11.058,1.325,2.651,85.641
3.472,-14.001,23.183,632,19.441,53.764,13.358,93.001,3.742,86.592
3.465,-6.812,44.033,667,13.872,59.710,8.260,18.368,30.161,84.518
3.344,-14.523,37.360,598,-4.032,86.757,7.762,54.692,41.392,89.941
3.322,8.997,29.068,425,8.465,55.825,10.336,40.150,20.603,92.461
4.033,-13.591,10.592,609,37.736,63.794,121.301,72.379,27.144,88.328
3.084,8.085,48.189,414,37.572,36.000,20.439,37.202,10.617,95.675
3.813,7.690,16.390,134,17.971,65.533,2.723,26.445,1.581,95.629
3.207,-1.628,49.229,518,21.763,47.871,5.580,7.580,27.466,91.663
3.413,-14.591,36.697,771,1.095,27.899,13.482,39.927,35.602,79.565
3.074,-7.408,22.364,363,27.098,95.717,6.784,15.671,4.734,93.726
3.324,-7.196,2.436,383,-7.375,26.535,5.270,41.799,9.811,96.623
3.922,8.015,13.945,31,1.034,74.230,1.928,38.055,12.911,96.951
